city,year,indicator,value,value_interp,source,quality
Barcelona,2004,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2008,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2009,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2010,loan_collateral,35.19,35.19,OECD_SME_finance,descriptive
Barcelona,2011,loan_collateral,34.36,34.36,OECD_SME_finance,descriptive
Barcelona,2012,loan_collateral,31.45,31.45,OECD_SME_finance,descriptive
Barcelona,2013,loan_collateral,30,30,OECD_SME_finance,descriptive
Barcelona,2014,loan_collateral,31.22,31.22,OECD_SME_finance,descriptive
Barcelona,2015,loan_collateral,28.24,28.24,OECD_SME_finance,descriptive
Barcelona,2016,loan_collateral,25.89,25.89,OECD_SME_finance,descriptive
Barcelona,2017,loan_collateral,26.04,26.04,OECD_SME_finance,descriptive
Barcelona,2018,loan_collateral,24.05,24.05,OECD_SME_finance,descriptive
Barcelona,2019,loan_collateral,23.39,23.39,OECD_SME_finance,descriptive
Barcelona,2020,loan_collateral,20.79,20.79,OECD_SME_finance,descriptive
Barcelona,2021,loan_collateral,19.16,19.16,OECD_SME_finance,descriptive
Barcelona,2022,loan_collateral,18.85,18.85,OECD_SME_finance,descriptive
Barcelona,2023,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2008,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2009,loan_collateral,76.25,76.25,OECD_SME_finance,descriptive
Lisbon,2010,loan_collateral,81.16,81.16,OECD_SME_finance,descriptive
Lisbon,2011,loan_collateral,82.63,82.63,OECD_SME_finance,descriptive
Lisbon,2012,loan_collateral,82.15,82.15,OECD_SME_finance,descriptive
Lisbon,2013,loan_collateral,83.09,83.09,OECD_SME_finance,descriptive
Lisbon,2014,loan_collateral,80.14,80.14,OECD_SME_finance,descriptive
Lisbon,2015,loan_collateral,81.84,81.84,OECD_SME_finance,descriptive
Lisbon,2016,loan_collateral,79.6,79.6,OECD_SME_finance,descriptive
Lisbon,2017,loan_collateral,80.98,80.98,OECD_SME_finance,descriptive
Lisbon,2018,loan_collateral,83.13,83.13,OECD_SME_finance,descriptive
Lisbon,2019,loan_collateral,86.95,86.95,OECD_SME_finance,descriptive
Lisbon,2020,loan_collateral,89.88,89.88,OECD_SME_finance,descriptive
Lisbon,2021,loan_collateral,89.6,89.6,OECD_SME_finance,descriptive
Lisbon,2022,loan_collateral,88.73,88.73,OECD_SME_finance,descriptive
Lisbon,2023,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2008,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2009,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2010,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2011,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2012,loan_collateral,0.108808974,0.108808974,OECD_SME_finance,descriptive
Tallinn,2013,loan_collateral,0.099091359,0.099091359,OECD_SME_finance,descriptive
Tallinn,2014,loan_collateral,0.039420651,0.039420651,OECD_SME_finance,descriptive
Tallinn,2015,loan_collateral,0.042133684,0.042133684,OECD_SME_finance,descriptive
Tallinn,2016,loan_collateral,0.046150367,0.046150367,OECD_SME_finance,descriptive
Tallinn,2017,loan_collateral,0.028412378,0.028412378,OECD_SME_finance,descriptive
Tallinn,2018,loan_collateral,0.101284996,0.101284996,OECD_SME_finance,descriptive
Tallinn,2019,loan_collateral,0.029782265,0.029782265,OECD_SME_finance,descriptive
Tallinn,2020,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2021,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2022,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2023,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2008,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2009,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2010,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2011,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2012,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2013,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2014,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2015,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2016,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2017,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2018,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2019,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2020,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2021,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2022,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2023,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2004,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan_gov_direct,10103,10103,OECD_SME_finance,descriptive
Barcelona,2008,loan_gov_direct,12384,12384,OECD_SME_finance,descriptive
Barcelona,2009,loan_gov_direct,19916,19916,OECD_SME_finance,descriptive
Barcelona,2010,loan_gov_direct,23740,23740,OECD_SME_finance,descriptive
Barcelona,2011,loan_gov_direct,26221,26221,OECD_SME_finance,descriptive
Barcelona,2012,loan_gov_direct,23599,23599,OECD_SME_finance,descriptive
Barcelona,2013,loan_gov_direct,23648,23648,OECD_SME_finance,descriptive
Barcelona,2014,loan_gov_direct,22588,22588,OECD_SME_finance,descriptive
Barcelona,2015,loan_gov_direct,21481,21481,OECD_SME_finance,descriptive
Barcelona,2016,loan_gov_direct,20734,20734,OECD_SME_finance,descriptive
Barcelona,2017,loan_gov_direct,20525,20525,OECD_SME_finance,descriptive
Barcelona,2018,loan_gov_direct,20599,20599,OECD_SME_finance,descriptive
Barcelona,2019,loan_gov_direct,19589,19589,OECD_SME_finance,descriptive
Barcelona,2020,loan_gov_direct,29709,29709,OECD_SME_finance,descriptive
Barcelona,2021,loan_gov_direct,26186,26186,OECD_SME_finance,descriptive
Barcelona,2022,loan_gov_direct,24942,24942,OECD_SME_finance,descriptive
Barcelona,2023,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2008,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2009,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2010,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2011,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2012,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2013,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2014,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2015,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2016,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2017,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2018,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2019,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2020,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2021,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2022,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2023,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2008,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2009,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2010,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2011,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2012,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2013,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2014,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2015,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2016,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2017,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2018,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2019,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2020,loan_gov_direct,85.009,85.009,OECD_SME_finance,descriptive
Tallinn,2021,loan_gov_direct,10,10,OECD_SME_finance,descriptive
Tallinn,2022,loan_gov_direct,3.79,3.79,OECD_SME_finance,descriptive
Tallinn,2023,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan_gov_direct,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2008,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2009,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2010,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2011,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2012,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2013,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2014,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2015,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2016,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2017,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2018,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2019,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2020,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2021,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2022,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2023,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2004,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan_gov_guaranteed,5210,5210,OECD_SME_finance,descriptive
Barcelona,2008,loan_gov_guaranteed,7053,7053,OECD_SME_finance,descriptive
Barcelona,2009,loan_gov_guaranteed,5906,5906,OECD_SME_finance,descriptive
Barcelona,2010,loan_gov_guaranteed,7236,7236,OECD_SME_finance,descriptive
Barcelona,2011,loan_gov_guaranteed,7502,7502,OECD_SME_finance,descriptive
Barcelona,2012,loan_gov_guaranteed,4974,4974,OECD_SME_finance,descriptive
Barcelona,2013,loan_gov_guaranteed,2064,2064,OECD_SME_finance,descriptive
Barcelona,2014,loan_gov_guaranteed,938,938,OECD_SME_finance,descriptive
Barcelona,2015,loan_gov_guaranteed,273,273,OECD_SME_finance,descriptive
Barcelona,2016,loan_gov_guaranteed,109,109,OECD_SME_finance,descriptive
Barcelona,2017,loan_gov_guaranteed,42,42,OECD_SME_finance,descriptive
Barcelona,2018,loan_gov_guaranteed,30,30,OECD_SME_finance,descriptive
Barcelona,2019,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2020,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2021,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2022,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2023,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2008,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2009,loan_gov_guaranteed,4961,4961,OECD_SME_finance,descriptive
Lisbon,2010,loan_gov_guaranteed,6825,6825,OECD_SME_finance,descriptive
Lisbon,2011,loan_gov_guaranteed,6147,6147,OECD_SME_finance,descriptive
Lisbon,2012,loan_gov_guaranteed,5968,5968,OECD_SME_finance,descriptive
Lisbon,2013,loan_gov_guaranteed,5802,5802,OECD_SME_finance,descriptive
Lisbon,2014,loan_gov_guaranteed,5461,5461,OECD_SME_finance,descriptive
Lisbon,2015,loan_gov_guaranteed,5595,5595,OECD_SME_finance,descriptive
